1410.1833_0B 20100904T162456 20100904T205400 13.85  6.54     268      87     416       7     519      15 1410.1833_0Ac
1414.5167_0A 20100909T002400 20100909T042400  2.46  4.07     307     118    -353    -159     637      51 1414.5167_0B
1415.4854_0A 20100909T232400 20100910T032400 14.84  1.28     289      18     767      60     333      26 1415.4750_0B
1416.2771_0A 20100910T185400 20100911T002400  6.74  1.45     244      35      40     -23      56     -12 1416.2875_0Bc
1416.2875_0B 20100910T192457 20100910T233900  7.78  0.95     113      17      80     -22     -58       1 1416.2771_0Ac
1416.5792_0A 20100911T022400 20100911T073900 15.10  6.46      74      65     414       0     377      15 1416.6104_0Bc
1416.6104_0B 20100911T025457 20100911T083900  0.00  4.76     290      74     126     -28     106       8 1416.5792_0Ac
1421.0792_0B 20100915T142458 20100915T222400  8.61   1.5     308      27       4     -19       9      -6 1421.0583_0A
1425.9333_0B 20100920T115458 20100920T175400  6.54  1.36     240      35       0       0     132      29 1425.7250_0A
1427.7250_0A 20100922T063900 20100922T125400  0.00  2.32      74      50     -12      -9    -869     -28 1427.7458_0B
1428.1833_0A 20100922T163900 20100922T195400  8.12  0.67      48      30      82     -32     181       9 1428.1938_0B
1436.4854_0A 20100930T235400 20101001T052400 10.61  2.71     322      40     434      14     204       9 1436.5167_0Bc
1436.5167_0B 20101001T003959 20101001T063900  0.00  1.63      35      30     393      11     308      23 1436.4854_0Ac
1436.9750_0B 20101001T113959 20101001T192400  0.00  0.01      88      38     171       0    -799     -66 1436.9750_0A
1437.9542_0B 20101002T112459 20101002T163900 13.96  0.76     132      14     354      12      76      -3 1437.9438_0A
1441.7250_0A 20101006T062400 20101006T103900  9.22  1.84      74      47     361      12     439      27 1441.7771_0Bc
1441.7771_0B 20101006T072459 20101006T103900  8.92  1.27     290      48     415      20     216       2 1441.7250_0Ac
1442.9125_0A 20101007T105400 20101007T162400 14.12  3.84      14      74     459      18     284     -17 1442.9438_0Bc
1442.9438_0B 20101007T112459 20101007T163900  9.42  2.61     329      64     151     -27     424     -30 1442.9125_0Ac
1443.9750_0A 20101008T122400 20101008T212400  6.24  2.18     267      36      24     -13       3     -23 1444.1938_0B
1446.3292_0A 20101010T202400 20101011T022400  2.60  3.29      10      24     295       0     -74       1 1446.3292_0B
1446.4542_0A 20101010T233900 20101011T065400 13.85  3.14      92      66     345      12     354       8 1446.5583_0Bc
1446.5583_0B 20101011T003900 20101011T075400  0.00  2.05     270      79     318       4     358     -14 1446.4542_0Ac
1450.0583_0A 20101014T143900 20101015T023900 15.12  1.92      69      51     206       3     128       4 1450.1208_0Bc
1450.1208_0B 20101014T162459 20101015T022400 11.50  1.22     290      45      92       0     149       7 1450.0583_0Ac
1452.8292_0A 20101017T115400 20101017T145400 12.58   2.6     312      64     418      17     282       5 1452.8708_0Bc
1452.8708_0B 20101017T093900 20101017T153900 15.23  3.07      49      57     393      15     279      13 1452.8292_0Ac
1457.4958_0B 20101021T005400 20101022T042400  0.00  2.31     270       0     393   -2984     346       0 1457.5167_0Ac
1457.5167_0A 20101022T003959 20101022T042400 15.14  3.36      60      18     773      98    -233     178 1457.4958_0Bc
1461.6938_0A 20101026T052400 20101026T155400 11.75  2.47     128      51     251       8     105       0 1461.8188_0B
1462.7458_0A 20101027T055400 20101027T093900  6.63  0.76     306      20      23       0     148     -28 1462.7667_0B
1463.8917_0A 20101028T122400 20101028T162400 13.42  7.53     256      51     557      20     355       0 1464.0167_0Bc
1464.0167_0B 20101028T105400 20101028T153900 11.17  4.53     101      45     519       0     415      24 1463.8917_0Ac
1466.3708_0A 20101030T215400 20101031T055400  2.49  2.41     255      51     395      17     276       8 1466.5271_0B
1475.3917_0A 20101108T215400 20101109T025400  7.92  0.83      37      33     238       7      67     -13 1475.4333_0B
1477.8292_0A 20101111T082400 20101111T132400  7.32  0.13     118      15      61     -41       6       0 1477.8708_0B
1478.0688_0A 20101111T135400 20101111T165400  7.96  2.82     117      25     287       0     121      -6 1478.1000_0Bc
1478.1000_0B 20101111T142457 20101111T163900  6.99  0.81     245      19     167     -24     505      53 1478.0688_0Ac
1478.1938_1A 20101111T165400 20101111T185400 12.63  3.42     108      26     620       0    -203    -102 1478.2042_1Bc
1478.2042_1B 20101111T165457 20101111T192400 13.35  2.67     252      26     641       0     237     -18 1478.1938_1Ac
1478.8500_0A 20101112T083900 20101112T105400 10.58  1.69     110      13     610      20      75     -68 1478.8708_0B
1479.1000_1A 20101112T143900 20101112T165400  5.67  0.44     109      20    -466    -220    -433     462 1479.1104_1Bc
1479.1104_1B 20101112T143957 20101112T175400  4.38  0.19     261      16     -75    -230     120    -396 1479.1000_1Ac
1479.9333_0A 20101113T102400 20101113T133900 14.33   1.9      79      25     602       0     256      14 1479.9333_0Bc
1479.9333_0B 20101113T103957 20101113T142400 17.05  1.27     284      26     643      16     355       0 1479.9333_0Ac
1480.2458_0B 20101113T175400 20101114T062400  8.84   0.8      86      31      37       0     -21      -3 1480.0688_0A
1480.5167_0A 20101114T003900 20101114T032400 13.89  0.28     104      20     659     -16     174      13 1480.5271_0B
1482.1417_0A 20101115T152400 20101115T193900  7.51  0.23     112      20      48     -43    -276     -19 1482.1417_0B
1482.7771_0A 20101116T082400 20101116T162400 10.63  1.37     129      50     398      17     264      11 1482.9750_0Bc
1482.9750_0B 20101116T112456 20101116T162400 15.40  2.27     228      56     504      27     407      33 1482.7771_0Ac
1489.8917_0A 20101123T092400 20101123T143900 14.07  1.49     314      37     410       8     251      16 1489.8917_0Bc
1489.8917_0B 20101123T092455 20101123T142400 15.15  1.52      47      33     414       2      96       5 1489.8917_0Ac
1490.6625_0B 20101124T043955 20101124T102400 16.15  2.27     243      43     380       8     302      18 1490.6000_0A
1492.1104_0B 20101125T153955 20101125T215400 10.29  5.66     122      40     361      19     211       8 1492.0375_0A
1492.8083_0A 20101126T073900 20101126T105400 13.82  2.76     246      66     614       0     458      54 1492.8292_0Bc
1492.8292_0B 20101126T082455 20101126T105400 12.37  3.16     106      58     520     -35     304     -42 1492.8083_0Ac
1495.4438_0A 20101128T232400 20101129T105400  7.80  1.16      76      38      35     -11      24      -1 1495.5167_0Bc
1495.5167_0B 20101129T003954 20101129T115400 11.25  2.14     286      38     137      -9      80       1 1495.4438_0Ac
1496.2354_0A 20101129T173900 20101130T012400  6.03  2.29     239      77      45     -11     -41       2 1496.2771_0B
1497.3083_0A 20101130T193900 20101130T235400  8.97  1.35      91      40      86     -57      86       1 1497.3500_0B
1498.9750_0A 20101202T113900 20101202T135400  8.46   3.1     294      66     560      20     558      32 1498.9958_0Bc
1498.9958_0B 20101202T122454 20101202T135400  7.72  1.67      61      65     610      42     601      80 1498.9750_0Ac
1501.5583_0A 20101205T013900 20101205T072400 10.79  1.44     260      70     188      -5      93       4 1501.6000_0B
1503.2667_0A 20101206T192400 20101207T003900 12.57  5.94     142      64     333      -9     220      -2 1503.3292_0Bc
1503.3292_0B 20101206T202453 20101207T005400 12.92  4.71     211      69     395     -33     390      -5 1503.2667_0Ac
1506.8292_0A 20101210T082400 20101210T132400 10.56  1.39     299      36     187     -22     164      -4 1506.8604_0B
1508.6938_0A 20101212T052400 20101212T122400 13.03  1.76     107      81     266     -16     105     -11 1508.7250_0Bc
1508.7250_0B 20101212T043900 20101212T125400 10.48  0.49     251      30     144     -19   -1932    -116 1508.6938_0Ac
1511.1625_0A 20101214T155400 20101214T175400 12.49  5.67      38      72     921      24     760     -85 1511.1625_0B
1512.8708_0A 20101216T092400 20101216T113900  8.78  1.03      37      35      88     -65     402      62 1512.8917_0Bc
1512.8917_0B 20101216T093950 20101216T113900  8.88  0.91     323      29     289       0     199       5 1512.8708_0Ac
1517.6417_0A 20101221T033900 20101221T105400 15.10  3.45      72      50     344      10     314      14 1517.6625_0Bc
1517.6625_0B 20101221T042449 20101221T112400 14.30  2.62     291      52     297       2     223      -5 1517.6417_0Ac
1519.7250_0A 20101223T055400 20101223T125400 13.72  3.05     106      50     326       9     307      16 1519.7667_0Bc
1519.7667_0B 20101223T065449 20101223T135400 15.31  2.39     257      49     316       6     255       2 1519.7250_0Ac
1522.6417_0A 20101226T042400 20101226T103900 13.74  4.46     230      63     361       4     187      -4 1522.6833_0Bc
1522.6833_0B 20101226T052448 20101226T102400 15.18   4.5     121      48     436       8     276       6 1522.6417_0Ac
1530.2354_0A 20110102T173900 20110103T025400 10.92  1.64     271      62     135      -5      58      -8 1530.2667_0B
1537.3292_0A 20110109T212400 20110110T062400 13.18  1.57      32      33     281       9     243       1 1537.4021_0Bc
1537.4021_0B 20110109T232444 20110110T073900 13.36  0.35     329      30     241       3     209      13 1537.3292_0Ac
1539.8917_0A 20110112T092400 20110112T152400 12.60  2.57     235      61     446      14     109     -19 1539.9333_0B
1540.9125_0A 20110113T102400 20110113T133900  0.00  1.96     293     109     -21     -53     -20     -69 1540.9333_0Bc
1540.9333_0B 20110113T102443 20110113T133900  0.00  3.75      63     107     646       0     714      50 1540.9125_0Ac
1548.1833_0B 20110120T172442 20110120T232400 13.13  3.44     124      35     327      15     125       3 1548.1833_0A
1550.6104_0A 20110123T025400 20110123T075400  0.00  0.85     270     119       6     -24   -2291     -20 1550.6208_0B
1551.4750_0A 20110123T233900 20110124T042400  7.21  0.22     263      18      18     -32     -74      27 1551.4958_0B
1551.6000_0A 20110124T023900 20110124T093900 12.93  2.68      98      40     320       7     128       5 1551.6417_0Bc
1551.6417_0B 20110124T035440 20110124T095400 13.07  2.68     267      35     318       5      93       0 1551.6000_0Ac
1553.5583_0A 20110126T015400 20110126T055400 12.32  1.04      54      36     457      16       0      -8 1553.5688_0Bc
1553.5688_0B 20110126T022439 20110126T055400 12.99  1.23     309      38     485      24     554      16 1553.5583_0Ac
1555.5688_0A 20110128T015400 20110128T053900  0.00  3.32     330     111     -74     -63     260    -107 1555.5792_0B
1555.9542_0A 20110128T105400 20110128T142400  0.00  1.55     279      38     453     -22    -442    -183 1555.9542_0B
1556.8917_0B 20110129T095438 20110129T173900  0.00  1.94      74      34     313       9      65      -7 1556.8917_0A
1560.4750_0A 20110201T232400 20110202T013900 12.11  3.74     269      64     750       0     508      69 1560.4854_0Bc
1560.4854_0B 20110201T233937 20110202T013900 12.36  3.19      84      60     753     -16     557      14 1560.4750_0Ac
1561.5792_0A 20110203T022400 20110203T173900  6.77  1.42     252      15      -4      -2     -76      -4 1561.7354_0B
1568.1833_0B 20110209T163935 20110209T222400 12.85  0.71     109      39     322       0     179      -2 1568.1625_0A
1572.2667_0A 20110213T182400 20110213T233900 10.74  3.48      81      56     183     -20     -98      13 1572.2771_0Bc
1572.2771_0B 20110213T183933 20110213T225400  9.75  1.96     272      31     106     -15    -373     -42 1572.2667_0Ac
1573.2250_0A 20110214T175400 20110214T235400 13.70  4.83      85      51     332      -2     201     -29 1573.2458_0Bc
1573.2458_0B 20110214T182433 20110215T003900 10.04  3.97     285      32     301       0     147       2 1573.2250_0Ac
1573.6000_0A 20110215T022400 20110215T035400 15.06 11.13      99      68    1161       0    1002     126 1573.6000_0Bc
1573.6000_0B 20110215T022433 20110215T042400 14.13 10.25     263      68     857       0     949     -95 1573.6000_0Ac
1574.6833_0A 20110216T042400 20110216T075400 12.80  2.25      51      57     386       0     290       1 1574.6833_0Bc
1574.6833_0B 20110216T033933 20110216T075400 14.41  2.82     310      60     457      12     395       8 1574.6833_0Ac
1579.2354_0A 20110220T173900 20110220T213900 11.50  0.66     276      10     325     -38      10      -2 1579.2458_0Bc
1579.2458_0B 20110220T182432 20110220T213900 11.47  0.47      84       5     376       0      19     -11 1579.2354_0Ac
1585.1417_0A 20110226T152400 20110226T223900 12.11  8.64     294      50     483      26     476      27 1585.2042_0Bc
1585.2042_0B 20110226T162400 20110226T232400 14.44  8.01      62      59     476      30     388      13 1585.1417_0Ac
1589.6625_0A 20110303T043900 20110303T102400 14.42   3.3     106      36     409      19     295      17 1589.6833_0B
1591.0583_0A 20110304T132400 20110304T143900  4.69  0.83     249      37     311       3   -1066      22 1591.0792_0Bc
1591.0792_0B 20110304T135428 20110304T163900  6.63  1.62     105      32     145     -11    -114     -47 1591.0583_0Ac
1591.1417_0A 20110304T152400 20110304T213900  9.60  1.91     255      31      99     -12      -4      -9 1591.1417_0Bc
1591.1417_0B 20110304T152428 20110304T215400  9.23  1.19     102      29      68     -13     -11     -11 1591.1417_0Ac
1591.3917_0A 20110304T212400 20110305T023900  9.72  2.34     253      44     -71     -33    -158     -12 1591.3917_0Bc
1591.3917_0B 20110304T213928 20110305T032400  9.25  1.46     103      42     -26     -28    -128     -18 1591.3917_0Ac
1593.3083_0A 20110306T192400 20110307T012400  5.00   0.4     245      38      40     -38      75     -11 1593.3083_0B
1594.1104_0A 20110307T145400 20110307T163900  9.89  3.55      59      77     146    -128     458     -24 1594.1208_0Bc
1594.1208_0B 20110307T145428 20110307T163900 10.29  3.62     303      76     528     -35     599     -61 1594.1104_0Ac
1594.3500_0A 20110307T202400 20110307T203900  9.58  6.39      29     123    2020       0    3087       0 1594.3500_0Bc
1594.3500_0B 20110307T202428 20110307T205400 11.84   5.8     340     107    1929     269    3061    6313 1594.3500_0Ac
1594.6938_0B 20110308T045428 20110308T082400 11.43  1.74     299      85     452      23    -133     -82 1594.6938_0A
1595.3604_0A 20110308T205400 20110309T003900 13.25  8.11     173     148     480       0     331     -15 1595.3917_0B
1598.4750_0A 20110311T232400 20110312T063900  9.69   4.6     236      43     571      33     448      21 1598.6000_0Bc
1598.6000_0B 20110312T023927 20110312T065400 10.21  2.08     119      51     217     -16      36     -39 1598.4750_0Ac
1600.6938_0A 20110314T045400 20110314T082400 10.49  1.77      81      26     252     -27      57      -7 1600.7042_0B
1600.8604_0B 20110314T085426 20110314T152400  0.00  3.31     333      42     446      26     -75     -38 1600.8500_0A
1603.3188_0A 20110316T195400 20110316T223900 12.28  7.01      27      94     648      31     495     -22 1603.3292_0Bc
1603.3292_0B 20110316T195426 20110316T232400 13.79  6.18     338      76     571      19     526     -11 1603.3188_0Ac
1604.0167_0A 20110317T125400 20110317T143900 11.25  8.84     232      58     930      20     669     -20 1604.0583_0Bc
1604.0583_0B 20110317T132426 20110317T145400 13.11  7.19     126      60    1019      32     785     -11 1604.0167_0Ac
1606.2458_0A 20110319T182400 20110319T233900  8.01  0.27     241      39      66     -27    -127     -16 1606.2667_0Bc
1606.2667_0B 20110319T185425 20110319T235400 10.23  0.61     114      39      79     -17     432      23 1606.2458_0Ac
1606.3917_0A 20110319T213900 20110320T023900  8.65  0.46      99      29      42     -19     132      -1 1606.4125_0B
1607.6104_0A 20110321T023900 20110321T033900  8.45 14.95     286     139    1326     126    1911    3247 1607.6104_0Bc
1607.6104_0B 20110321T023925 20110321T033900  8.48 11.29      68     129    1023       0    -182    -853 1607.6104_0Ac
1609.1938_0A 20110322T172400 20110322T193900  6.40  0.15      37      12      14    -173      23       4 1609.2042_0Bc
1609.2042_0B 20110322T172425 20110322T193900 12.61  0.59     321      17     555     -11     109      -5 1609.1938_0Ac
1609.6104_0A 20110323T023900 20110323T042400 11.13  1.04     133      21     790     -25      57     -90 1609.6208_0Bc
1609.6208_0B 20110323T025425 20110323T043900 13.43  0.65     229      16     956       0     175      19 1609.6104_0Ac
1609.8917_0A 20110323T092400 20110323T113900 11.55  2.16     255      20     683      -7     160       0 1609.8917_0Bc
1609.8917_0B 20110323T093925 20110323T122400 13.32  1.89     103      17     612     -22     164     -10 1609.8917_0Ac
1611.0375_0A 20110324T132400 20110324T143900  9.42  1.25     294      44     354    -114     938     331 1611.0583_0Bc
1611.0583_0B 20110324T132424 20110324T143900 10.02  0.97      62      39     570     -75     323     156 1611.0375_0Ac
1612.7458_0A 20110326T062400 20110326T092400 10.18  3.97     279      70     169     -55      63     -30 1612.7667_0Bc
1612.7667_0B 20110326T062424 20110326T093900 12.28  3.96      77      67     473     -16     233     -25 1612.7458_0Ac
1612.8708_0A 20110326T062400 20110326T092400 10.21  4.13     280      70     188     -54     175     -25 1612.8917_0Bc
1612.8917_0B 20110326T062424 20110326T102400 16.07  4.37      77      68     446     -23     296      30 1612.8708_0Ac
1615.1833_0A 20110328T162400 20110328T195400 10.93  2.49     311      49     453       0     304       3 1615.1833_0Bc
1615.1833_0B 20110328T163924 20110328T205400 16.15  3.33      47      49     559      12     385      11 1615.1833_0Ac
1616.3708_0A 20110329T205400 20110329T225400 12.66  5.44     281     121     845     -17     475     -53 1616.3708_0Bc
1616.3708_0B 20110329T212423 20110329T225400 11.92  5.29      77     106     790     -72     814     -38 1616.3708_0Ac
1618.4333_0A 20110331T223900 20110331T235400  7.12  1.63     108      40     100    -191     -76    -189 1618.4438_0B
1618.6000_0A 20110401T023900 20110401T082400  9.83  1.54     121      18     -98     -30    -107      -5 1618.6208_0Bc
1618.6208_0B 20110401T032423 20110401T093900  9.08  1.39     239      20     -69     -21       9      -1 1618.6000_0Ac
1620.5167_0A 20110403T002400 20110403T035400  8.28  7.16     122      28      40     -27       1     -13 1620.5271_0B
1620.6417_0A 20110403T033900 20110403T063900 13.63 17.76     134      74     663       0     533      -8 1620.6521_0Bc
1620.6521_0B 20110403T035423 20110403T055400 11.11 11.15     227      75     786      80     471      34 1620.6417_0Ac
1621.6625_0A 20110404T042400 20110404T062400 14.96  4.72      73      43     935     -27     410     -16 1621.6833_1Bc
1621.6833_1B 20110404T042423 20110404T062400 14.30  3.49     289      41     983     102     419       4 1621.6625_0Ac
1624.7667_0A 20110407T063900 20110407T113900 11.26  4.31      97      71     480      20     299     -12 1624.8083_0Bc
1624.8083_0B 20110407T072422 20110407T115400 12.92  4.86     264      69     517      23     376     -19 1624.7667_0Ac
1625.0167_0A 20110407T122400 20110407T135400 10.51  6.42     210      68     893      36     540     -99 1625.0167_0Bc
1625.0167_0B 20110407T122422 20110407T135400 10.05  3.82     144      65     782       0    -159    -477 1625.0167_0Ac
1625.1625_0A 20110407T173900 20110408T025400 11.91  8.83     262      37     321      12     571      17 1625.2875_0Bc
1625.2875_0B 20110407T203922 20110408T032400 13.24  7.76      89      42     372      19     314      24 1625.1625_0Ac
1626.4333_0A 20110408T225400 20110409T052400 10.35  2.42      78      32     167      -5     141       7 1626.4542_0Bc
1626.4542_0B 20110408T232422 20110409T045400 10.83  2.65     283      33     207      -4     148       4 1626.4333_0Ac
1629.4958_0A 20110411T002400 20110412T053900 13.29  3.22      52      73     359       3     331       9 1629.5167_0Bc
1629.5167_0B 20110412T003922 20110412T072400 10.52  0.42     314      49     111     -13     -51     -14 1629.4958_0Ac
1631.3917_0A 20110413T212400 20110413T232400  9.37  3.17     282      32     504       0     243      20 1631.3917_0Bc
1631.3917_0B 20110413T212422 20110413T235400  9.76   2.8      74      32     383       0     193      -6 1631.3917_0Ac
1637.4750_0A 20110419T233900 20110420T012400  9.88  1.87      36      25     157     -90     285      22 1637.4750_0B
1638.5583_0A 20110421T012400 20110421T065400  9.83  1.58     287      70      -8     -21    -219     -34 1638.5583_0B
1642.3917_0A 20110424T213900 20110425T013900 11.26  3.84     291      50     460       7     357      25 1642.4125_0Bc
1642.4125_0B 20110424T215421 20110425T015400 12.96  3.78      68      49     518      14     368       1 1642.3917_0Ac
1644.6208_0A 20110427T025400 20110427T055400 12.88  1.38      49      40     525     -32     -69    -102 1644.6208_0Bc
1644.6208_0B 20110427T032421 20110427T052400 13.16  2.48     310      37     724      -9     164     -25 1644.6208_0Ac
1644.8292_0A 20110427T075400 20110427T103900 11.47  4.01     300      77     565     -14     589     -43 1644.8292_0Bc
1644.8292_0B 20110427T082421 20110427T105400 12.63  3.44      58      69     570     -21     576     -52 1644.8292_0Ac
1644.9333_0A 20110427T102400 20110427T115400  7.00  0.31      71      11     150    -107      47     -11 1644.9333_0B
1646.0583_0A 20110428T132400 20110428T233900 11.45   1.5      53      16     199       5      72       2 1646.1833_0B
1649.1417_0A 20110501T155400 20110501T233900 14.00   1.3      49      47     249       0     140      -2 1649.1521_0Bc
1649.1521_0B 20110501T162421 20110501T225400 15.86  1.59     309      45     357       8     162      -3 1649.1417_0Ac
1650.2458_0A 20110502T182400 20110503T003900  9.54  2.11      84      39     115      -6     -21      -7 1650.2667_0Bc
1650.2667_0B 20110502T183921 20110503T005400  8.86  1.66     276      33      83     -21     -68     -13 1650.2458_0Ac
1653.8917_0A 20110506T092400 20110506T113900 11.01  3.77     293     102     683       0     524    -151 1653.8917_0Bc
1653.8917_0B 20110506T093921 20110506T113900 11.28  3.37      56      88     651       0     259     -75 1653.8917_0Ac
1655.0792_0A 20110507T142400 20110507T163900 11.63  0.38     279      18     554      -8    -283       8 1655.1000_0Bc
1655.1000_0B 20110507T142421 20110507T163900  8.72  0.24      79      15     122    -162     -85     -59 1655.0792_0Ac
1657.3917_0A 20110509T212400 20110509T225400  9.61  6.23      29     125     674     -42    -371     315 1657.3917_0Bc
1657.3917_0B 20110509T212421 20110509T225400 10.83  6.59     330     106     917       0     209    -472 1657.3917_0Ac
1658.6208_0A 20110511T032400 20110511T073900  9.94  3.64      76      75     158     -15   -1176    -188 1658.6417_0B
1659.5583_0A 20110512T013900 20110512T092400  9.99  2.05     233      40     123      -5      44      -2 1659.6000_0Bc
1659.6000_0B 20110512T025422 20110512T095400  8.98  0.82     128      34      82     -15      -2     -10 1659.5583_0Ac
1661.2042_0A 20110513T172400 20110513T235400  0.00  1.69     110      20    -224     -85     130      -2 1661.2458_0B
1663.5167_0A 20110516T003900 20110516T052400  8.52  0.44      84      23      69     -31    -777      -8 1663.5583_0Bc
1663.5583_0B 20110516T012422 20110516T062400  7.14  0.14     277      11     128     -30     -28      -1 1663.5167_0Ac
1664.6833_0A 20110517T052400 20110517T102400  6.71  0.38      64      21     -48     -27     -36       0 1664.7354_0B
1666.2771_0A 20110518T185400 20110518T212400  0.00  2.73     165      90     408       0   -4863     684 1666.3083_0B
1666.6938_0A 20110519T045400 20110519T082400 12.44   4.3      55      69     553      21     231     -15 1666.7250_0Bc
1666.7250_0B 20110519T052422 20110519T102400  0.00   2.8     313      47     403       2     180     -13 1666.6938_0Ac
1668.4021_0B 20110520T215422 20110521T022400 14.01  3.34      71      41     487      12     313      21 1668.3917_0A
1670.6417_0A 20110523T032400 20110523T053900 11.81  1.16      58      16     717       0     233       4 1670.6417_0Bc
1670.6417_0B 20110523T033923 20110523T055400 10.29  0.59     304      12     403     -54      -7     -14 1670.6417_0Ac
1671.2667_0A 20110523T182400 20110524T003900  8.47   1.1     265      33      26     -24     -55     -23 1671.2771_0Bc
1671.2771_0B 20110523T185423 20110524T005400 11.90  2.19      92      34     240      -9      45      -3 1671.2667_0Ac
1671.4125_0A 20110523T222400 20110524T005400  7.87  0.26     116      15     -48    -109      31      -4 1671.4333_0Bc
1671.4333_0B 20110523T222423 20110524T005400 14.20  0.41     245      11     769      39     566     138 1671.4125_0Ac
1671.8188_0A 20110524T075400 20110524T093900 10.12  0.42     108      16     516     -46      55      -7 1671.8292_0Bc
1671.8292_0B 20110524T082423 20110524T105400  8.00  0.13     250      14     213    -183      52      -3 1671.8188_0Ac
1672.1833_0A 20110524T163900 20110524T202400 14.99  0.27      84      12     -44     -76      98      45 1672.1833_0B
1672.4542_0A 20110524T232400 20110525T015400  7.42  3.73     306      67     -80     -61      12     -47 1672.4542_0B
1673.0583_0A 20110525T132400 20110525T145400  9.46  1.16      78      28      84    -106     259     -57 1673.0583_0B
1676.2667_0A 20110528T192400 20110528T222400  9.39  0.64       8      21    -140     -81     -62      -9 1676.2875_0B
1676.9542_0A 20110529T112400 20110529T145400 12.13   3.5      99      64     465      10     202      28 1676.9750_0Bc
1676.9750_0B 20110529T112400 20110529T143900 13.18  4.46     267      64     571      11     342     -11 1676.9542_0Ac
1678.5792_0A 20110531T022400 20110531T082400 10.02  0.77     296      31     -81     -26    -546     -20 1678.6000_0Bc
1678.6000_0B 20110531T023924 20110531T063900 13.04  1.59      65      36     444     -20     122     -10 1678.5792_0Ac
1679.6938_0A 20110601T042400 20110601T115400 13.42  1.73      99      25     277       9     125       5 1679.6833_0B
1680.2458_0A 20110601T175400 20110601T215400 12.41  5.75      92      51     457      -9     330      -9 1680.2667_0Bc
1680.2667_0B 20110601T182424 20110601T213900 11.73  4.98     269      48     423     -18     372     -53 1680.2458_0Ac
1680.8083_0A 20110602T082400 20110602T092400 10.73  3.64     100      53    1070     199     891      -1 1680.8083_0Bc
1680.8083_0B 20110602T082424 20110602T092400 11.30  3.39     265      48     992     139     609    -210 1680.8083_0Ac
1680.9438_0B 20110602T105424 20110602T122400 11.92  0.61     272      22     901     282     194      81 1680.9333_0A
1682.7875_0A 20110604T045400 20110604T083900 11.38  8.71     313     105     743    -161    1326     -78 1682.8083_0Bc
1682.8083_0B 20110604T072400 20110604T083900 11.28  6.25      51      78     841       0    1111     -69 1682.7875_0Ac
1683.4333_0B 20110604T222400 20110604T225400  0.00  5.87      74      89    2435       0    2989       0 1683.4333_0A
1683.6625_0A 20110605T222425 20110605T105400 11.90  6.53      50      79     493      27     393      17 1683.7042_0Bc
1683.7042_0B 20110605T052400 20110605T103900 12.82  6.39     313      72     514      27     410      -4 1683.6625_0Ac
1684.7875_0A 20110606T062425 20110606T132400  7.40  1.27      84      57      65     -26     131       3 1684.8292_0B
1684.8500_0A 20110606T075400 20110606T133900 13.85  3.98     195      68     442       8     496      11 1684.8708_0Bc
1684.8708_0B 20110606T083900 20110606T143900  9.93   1.4     156      49     163     -37     121     -25 1684.8500_0Ac
1685.7771_0A 20110607T092425 20110607T082400 12.33 15.57     116      83     987     -54     899       4 1685.7875_0Bc
1685.7875_0B 20110607T065400 20110607T085400 13.59  9.85     248      80     937       0    1036     175 1685.7771_0Ac
1686.2875_0A 20110607T072425 20110607T195400 11.18  2.52     290      59    1768    -150     922      48 1686.2875_0Bc
1686.2875_0B 20110607T192400 20110607T195400 10.68  1.82      68      51    1252    -571     543     -16 1686.2875_0Ac
1686.7875_0A 20110608T072400 20110608T152400 14.89  2.84     311      32     319      11     157       4 1686.8083_0Bc
1686.8083_0B 20110608T073925 20110608T155400 11.04  0.56      54      20     119      -4     -19      -3 1686.7875_0Ac
1687.8500_0B 20110609T083925 20110609T165400 14.27   2.1     337      55     300      11     208       3 1687.8083_0A
1690.5583_0A 20110612T013900 20110612T135400  7.50  1.02     210      49     -25      -4     -40      -5 1690.5792_0B
1691.6833_0A 20110613T042400 20110613T062400 12.68  9.27     251      82     869     -41     885    -115 1691.6938_0Bc
1691.6938_0B 20110613T043926 20110613T062400 12.52  7.54     108      87     887     -55     911    -178 1691.6833_0Ac
1692.7875_0A 20110614T072400 20110614T115400 13.05  8.99      83      55     520      20     360      18 1692.7875_0Bc
1692.7875_0B 20110614T075426 20110614T122400  3.47  9.03     281      55     523       0     411     -36 1692.7875_0Ac
1697.0583_0A 20110618T135400 20110618T222400 14.94  2.78      40      29     297       9     103       3 1697.1104_0B
1698.2042_0A 20110619T172400 20110619T223900 13.87  1.37     126      79     407      14     375      13 1698.2250_0B
1699.6208_0A 20110621T025400 20110621T045400 11.66  5.88      75      70     866      12     684     -54 1699.6417_0Bc
1699.6417_0B 20110621T032428 20110621T052400 14.88  6.03     284      63     932     -12     756    -155 1699.6208_0Ac
1701.9854_0A 20110623T115400 20110623T213900  9.72  2.59      93      53      38      -4     137       0 1702.0271_0Bc
1702.0271_0B 20110623T132429 20110623T212400  8.55   2.0     270      47     -46      -7    -508       8 1701.9854_0Ac
1710.8188_0A 20110702T073900 20110702T092400 12.29  0.55     280      20     914     -73       6    -252 1710.8188_0B
1712.5167_0A 20110704T005400 20110704T152400 12.75  0.61      19      22     141       2       7       0 1712.5375_0Bc
1712.5375_0B 20110704T013931 20110704T093900 11.26  0.88     338      26     146       0      55      -1 1712.5167_0Ac
1713.1417_0A 20110704T155400 20110705T052400 14.87   2.1     212      55     211       4     128      -1 1713.2667_0Bc
