148.0500_0A 20070323/20070323_021200_d4c2A.fts    10502
148.0500_0A 20070323/20070323_024200_d4c2A.fts    10821
148.0500_0A 20070323/20070323_031200_d4c2A.fts    12593
148.0500_0A 20070323/20070323_034200_d4c2A.fts    14327
148.0500_0A 20070323/20070323_041200_d4c2A.fts    15875
148.0500_0A 20070323/20070323_044200_d4c2A.fts    16389
148.0500_0A 20070323/20070323_051200_d4c2A.fts    17006
148.0500_0A 20070323/20070323_054200_d4c2A.fts    17410
148.0500_0A 20070323/20070323_061200_d4c2A.fts    18089
148.0500_0A 20070323/20070323_064200_d4c2A.fts    18803
148.0500_0A 20070323/20070323_071200_d4c2A.fts    18699
148.0500_0A 20070323/20070323_074200_d4c2A.fts    20550
148.0500_0A 20070323/20070323_081200_d4c2A.fts    20279
148.0500_0A 20070323/20070323_084200_d4c2A.fts    20234
148.0500_0A 20070323/20070323_091200_d4c2A.fts    20398
148.0500_0A 20070323/20070323_094200_d4c2A.fts    21181
148.0500_0A 20070323/20070323_101200_d4c2A.fts    22491
148.0500_0A 20070323/20070323_104200_d4c2A.fts    26550
148.0500_0A 20070323/20070323_111200_d4c2A.fts    28206
148.0500_0A 20070323/20070323_114200_d4c2A.fts    33031
148.0500_0A 20070323/20070323_121200_d4c2A.fts    33161
148.0500_0A 20070323/20070323_124200_d4c2A.fts    34463
150.7792_0A 20070325/20070325_084200_d4c2A.fts     5395
150.7792_0A 20070325/20070325_091200_d4c2A.fts     7354
150.7792_0A 20070325/20070325_094200_d4c2A.fts     9262
150.7792_0A 20070325/20070325_101200_d4c2A.fts     9653
150.7792_0A 20070325/20070325_104200_d4c2A.fts    11336
150.7792_0A 20070325/20070325_111200_d4c2A.fts    11775
150.7792_0A 20070325/20070325_114200_d4c2A.fts    12190
150.7792_0A 20070325/20070325_121200_d4c2A.fts    10285
150.7792_0A 20070325/20070325_124200_d4c2A.fts     8518
150.7792_0A 20070325/20070325_131200_d4c2A.fts     7677
150.7792_0A 20070325/20070325_134200_d4c2A.fts     8308
150.7792_0A 20070325/20070325_141200_d4c2A.fts     8808
150.7792_0A 20070325/20070325_144200_d4c2A.fts     8114
150.7792_0A 20070325/20070325_151200_d4c2A.fts     7302
150.7792_0A 20070325/20070325_154200_d4c2A.fts     7459
150.7792_0A 20070325/20070325_161200_d4c2A.fts     7541
150.7792_0A 20070325/20070325_164200_d4c2A.fts     7196
151.6958_0A 20070326/20070326_111200_d4c2A.fts     1697
151.6958_0A 20070326/20070326_114200_d4c2A.fts     2267
151.6958_0A 20070326/20070326_121200_d4c2A.fts     2418
151.6958_0A 20070326/20070326_124200_d4c2A.fts     2701
151.6958_0A 20070326/20070326_131200_d4c2A.fts     3160
151.6958_0A 20070326/20070326_134200_d4c2A.fts     2922
151.6958_0A 20070326/20070326_141200_d4c2A.fts     2996
151.6958_0A 20070326/20070326_144200_d4c2A.fts     2525
151.6958_0A 20070326/20070326_151200_d4c2A.fts     2182
151.6958_0A 20070326/20070326_154200_d4c2A.fts     2012
151.6958_0A 20070326/20070326_161200_d4c2A.fts     2077
151.6958_0A 20070326/20070326_164200_d4c2A.fts     1823
151.6958_0A 20070326/20070326_171200_d4c2A.fts     1775
151.6958_0A 20070326/20070326_174200_d4c2A.fts     1653
151.6958_0A 20070326/20070326_181200_d4c2A.fts     2002
151.6958_0A 20070326/20070326_184200_d4c2A.fts     2142
151.6958_0A 20070326/20070326_191200_d4c2A.fts     2852
151.6958_0A 20070326/20070326_194200_d4c2A.fts     3756
151.6958_0A 20070326/20070326_201200_d4c2A.fts     4903
151.6958_0A 20070326/20070326_204200_d4c2A.fts     4640
151.6958_0A 20070326/20070326_211200_d4c2A.fts     4248
151.6958_0A 20070326/20070326_214200_d4c2A.fts     3999
151.6958_0A 20070326/20070326_221200_d4c2A.fts     4196
151.6958_0A 20070326/20070326_224200_d4c2A.fts     4341
151.6958_0A 20070326/20070326_231200_d4c2A.fts     4119
151.6958_0A 20070326/20070326_234200_d4c2A.fts     3925
151.6958_0A 20070327/20070327_001200_d4c2A.fts     4322
151.6958_0A 20070327/20070327_004200_d4c2A.fts     5107
151.6958_0A 20070327/20070327_011200_d4c2A.fts     5103
151.6958_0A 20070327/20070327_014200_d4c2A.fts     5901
151.6958_0A 20070327/20070327_021200_d4c2A.fts     6570
151.6958_0A 20070327/20070327_024200_d4c2A.fts     7664
151.6958_0A 20070327/20070327_031200_d4c2A.fts     8384
151.6958_0A 20070327/20070327_034200_d4c2A.fts     8342
151.6958_0A 20070327/20070327_041200_d4c2A.fts     8131
151.6958_0A 20070327/20070327_044200_d4c2A.fts     7804
151.6958_0A 20070327/20070327_051200_d4c2A.fts     8239
151.6958_0A 20070327/20070327_054200_d4c2A.fts     8303
151.6958_0A 20070327/20070327_061200_d4c2A.fts     8519
151.6958_0A 20070327/20070327_064200_d4c2A.fts     8017
151.6958_0A 20070327/20070327_071200_d4c2A.fts     7782
151.6958_0A 20070327/20070327_074200_d4c2A.fts     7414
151.6958_0A 20070327/20070327_081200_d4c2A.fts     7863
151.6958_0A 20070327/20070327_084200_d4c2A.fts     7839
151.6958_0A 20070327/20070327_091200_d4c2A.fts     7776
151.6958_0A 20070327/20070327_094200_d4c2A.fts     7471
151.6958_0A 20070327/20070327_101200_d4c2A.fts     6869
151.6958_0A 20070327/20070327_104200_d4c2A.fts     6249
151.6958_0A 20070327/20070327_111200_d4c2A.fts     6087
151.6958_0A 20070327/20070327_114200_d4c2A.fts     5788
151.6958_0A 20070327/20070327_121200_d4c2A.fts     4906
151.6958_0A 20070327/20070327_124200_d4c2A.fts     4073
151.6958_0A 20070327/20070327_131200_d4c2A.fts     3601
151.6958_0A 20070327/20070327_134200_d4c2A.fts     3134
153.0917_0A 20070327/20070327_144200_d4c2A.fts     1021
153.0917_0A 20070327/20070327_151200_d4c2A.fts     1137
153.0917_0A 20070327/20070327_154200_d4c2A.fts     1828
153.0917_0A 20070327/20070327_161200_d4c2A.fts     2525
153.0917_0A 20070327/20070327_164200_d4c2A.fts     3493
153.0917_0A 20070327/20070327_171200_d4c2A.fts     4590
153.0917_0A 20070327/20070327_174200_d4c2A.fts     5005
153.0917_0A 20070327/20070327_181200_d4c2A.fts     5765
153.0917_0A 20070327/20070327_184200_d4c2A.fts     5211
153.0917_0A 20070327/20070327_191200_d4c2A.fts     4308
153.0917_0A 20070327/20070327_194200_d4c2A.fts     3814
156.4424_0A 20070331/20070331_093730_d4c2A.fts     5425
156.4424_0A 20070331/20070331_100730_d4c2A.fts     6267
156.4424_0A 20070331/20070331_103730_d4c2A.fts     7656
156.4424_0A 20070331/20070331_110730_d4c2A.fts    10831
156.4424_0A 20070331/20070331_113730_d4c2A.fts    12089
156.4424_0A 20070331/20070331_120730_d4c2A.fts    14434
156.4424_0A 20070331/20070331_123730_d4c2A.fts    16395
156.4424_0A 20070331/20070331_130730_d4c2A.fts    21636
156.4424_0A 20070331/20070331_133730_d4c2A.fts    27892
156.4424_0A 20070331/20070331_140730_d4c2A.fts    34825
156.4424_0A 20070331/20070331_143730_d4c2A.fts    37512
156.4424_0A 20070331/20070331_150730_d4c2A.fts    39697
156.4424_0A 20070331/20070331_153730_d4c2A.fts    48152
156.4424_0A 20070331/20070331_160730_d4c2A.fts    60977
156.4424_0A 20070331/20070331_163730_d4c2A.fts    59882
156.4424_0A 20070331/20070331_170730_d4c2A.fts    63105
156.4424_0A 20070331/20070331_173730_d4c2A.fts    63555
156.4424_0A 20070331/20070331_180730_d4c2A.fts    66734
159.6507_0A 20070403/20070403_040730_d4c2A.fts     2626
159.6507_0A 20070403/20070403_043730_d4c2A.fts     2930
159.6507_0A 20070403/20070403_050730_d4c2A.fts     3472
159.6507_0A 20070403/20070403_053730_d4c2A.fts     3967
159.6507_0A 20070403/20070403_060730_d4c2A.fts     4757
159.6507_0A 20070403/20070403_063730_d4c2A.fts     5129
159.6507_0A 20070403/20070403_070730_d4c2A.fts     5590
159.6507_0A 20070403/20070403_073730_d4c2A.fts     6991
159.6507_0A 20070403/20070403_080730_d4c2A.fts     8548
159.6507_0A 20070403/20070403_083730_d4c2A.fts    10087
159.6507_0A 20070403/20070403_090730_d4c2A.fts    10629
159.6507_0A 20070403/20070403_093730_d4c2A.fts    11156
159.6507_0A 20070403/20070403_100730_d4c2A.fts    12905
159.6507_0A 20070403/20070403_103730_d4c2A.fts    13558
159.6507_0A 20070403/20070403_110730_d4c2A.fts    13938
159.6507_0A 20070403/20070403_113730_d4c2A.fts    18238
159.6507_0A 20070403/20070403_120730_d4c2A.fts    19634
159.6507_0A 20070403/20070403_123730_d4c2A.fts    20104
159.6507_0A 20070403/20070403_130730_d4c2A.fts    30778
159.6507_0A 20070403/20070403_133730_d4c2A.fts    36593
159.6507_0A 20070403/20070403_140730_d4c2A.fts    42585
159.6507_0A 20070403/20070403_143730_d4c2A.fts    41903
159.6507_0A 20070403/20070403_150730_d4c2A.fts    40250
159.6507_0A 20070403/20070403_153730_d4c2A.fts    40012
160.6715_0A 20070404/20070404_043730_d4c2A.fts      709
160.6715_0A 20070404/20070404_050730_d4c2A.fts     1068
160.6715_0A 20070404/20070404_053730_d4c2A.fts     1368
160.6715_0A 20070404/20070404_060730_d4c2A.fts     1691
160.6715_0A 20070404/20070404_063730_d4c2A.fts     1757
160.6715_0A 20070404/20070404_070730_d4c2A.fts     1900
166.6299_0A 20070410/20070410_053730_d4c2A.fts     3830
166.6299_0A 20070410/20070410_060730_d4c2A.fts     5805
166.6299_0A 20070410/20070410_063730_d4c2A.fts     7222
166.6299_0A 20070410/20070410_070730_d4c2A.fts     8190
166.6299_0A 20070410/20070410_073730_d4c2A.fts    11146
166.6299_0A 20070410/20070410_080730_d4c2A.fts    13825
166.6299_0A 20070410/20070410_083730_d4c2A.fts    16264
166.6299_0A 20070410/20070410_090730_d4c2A.fts    17289
166.6299_0A 20070410/20070410_093730_d4c2A.fts    19208
166.6299_0A 20070410/20070410_100730_d4c2A.fts    20516
166.6299_0A 20070410/20070410_103730_d4c2A.fts    23494
166.6299_0A 20070410/20070410_110730_d4c2A.fts    25528
166.6299_0A 20070410/20070410_113730_d4c2A.fts    25334
166.6299_0A 20070410/20070410_120730_d4c2A.fts    27064
166.6299_0A 20070410/20070410_123730_d4c2A.fts    26552
166.6299_0A 20070410/20070410_130730_d4c2A.fts    27594
166.6299_0A 20070410/20070410_133730_d4c2A.fts    27949
173.7132_0A 20070417/20070417_063730_d4c2A.fts      766
173.7132_0A 20070417/20070417_070730_d4c2A.fts      623
173.7132_0A 20070417/20070417_073730_d4c2A.fts      518
173.7132_0A 20070417/20070417_080730_d4c2A.fts      454
173.7132_0A 20070417/20070417_083730_d4c2A.fts      444
173.7132_0A 20070417/20070417_090730_d4c2A.fts      504
173.7132_0A 20070417/20070417_093730_d4c2A.fts      552
173.7132_0A 20070417/20070417_100730_d4c2A.fts      496
173.7132_0A 20070417/20070417_103730_d4c2A.fts      714
173.7132_0A 20070417/20070417_110730_d4c2A.fts     1018
173.7132_0A 20070417/20070417_113730_d4c2A.fts     1512
173.7132_0A 20070417/20070417_120730_d4c2A.fts     1511
173.7132_0A 20070417/20070417_123730_d4c2A.fts     1777
173.7132_0A 20070417/20070417_130730_d4c2A.fts     1383
173.7132_0A 20070417/20070417_133730_d4c2A.fts      990
173.7132_0A 20070417/20070417_140730_d4c2A.fts      871
173.7132_0A 20070417/20070417_143730_d4c2A.fts     1331
173.7132_0A 20070417/20070417_150730_d4c2A.fts      799
173.7132_0A 20070417/20070417_153730_d4c2A.fts      276
175.4007_0A 20070419/20070419_010730_d4c2A.fts     3865
175.4007_0A 20070419/20070419_013730_d4c2A.fts     4183
175.4007_0A 20070419/20070419_020730_d4c2A.fts     4620
175.4007_0A 20070419/20070419_023730_d4c2A.fts     5975
175.4007_0A 20070419/20070419_030730_d4c2A.fts     6895
175.4007_0A 20070419/20070419_033730_d4c2A.fts     7622
175.4007_0A 20070419/20070419_040730_d4c2A.fts     8357
175.4007_0A 20070419/20070419_043730_d4c2A.fts     9288
175.4007_0A 20070419/20070419_050730_d4c2A.fts    11535
175.4007_0A 20070419/20070419_053730_d4c2A.fts    12688
175.4007_0A 20070419/20070419_060730_d4c2A.fts    13980
175.4007_0A 20070419/20070419_063730_d4c2A.fts    15765
175.4007_0A 20070419/20070419_070730_d4c2A.fts    15945
175.4007_0A 20070419/20070419_073730_d4c2A.fts    16825
175.4007_0A 20070419/20070419_080730_d4c2A.fts    17890
175.4007_0A 20070419/20070419_083730_d4c2A.fts    19117
175.4007_0A 20070419/20070419_090730_d4c2A.fts    22892
175.4007_0A 20070419/20070419_093730_d4c2A.fts    24737
175.4007_0A 20070419/20070419_100730_d4c2A.fts    26439
175.4007_0A 20070419/20070419_103730_d4c2A.fts    33291
175.4007_0A 20070419/20070419_110730_d4c2A.fts    35373
175.4007_0A 20070419/20070419_113730_d4c2A.fts    43937
175.4007_0A 20070419/20070419_120730_d4c2A.fts    50017
175.4007_0A 20070419/20070419_123730_d4c2A.fts    50689
175.4007_0A 20070419/20070419_130730_d4c2A.fts    51038
177.6507_0A 20070421/20070421_100730_d4c2A.fts     5365
177.6507_0A 20070421/20070421_103730_d4c2A.fts     5787
177.6507_0A 20070421/20070421_110730_d4c2A.fts     6751
177.6507_0A 20070421/20070421_113730_d4c2A.fts     8460
177.6507_0A 20070421/20070421_120730_d4c2A.fts    14261
177.6507_0A 20070421/20070421_123730_d4c2A.fts    14868
177.6507_0A 20070421/20070421_130730_d4c2A.fts    14431
